game,ply,black,white,empty,rho,disc_diff,a1_minus_energy,b1_energy,b2_energy,d4_a1_occupation_energy,n_legal_moves,max_flip_count,mean_flip_count
20,45,20,29,15,0.765625,-9,2.9999999999999996,2.75,13.0,41.50000000000001,11,3,1.5454545454545454
20,46,18,32,14,0.78125,-14,4.375,2.625,11.875,42.37499999999999,7,5,3.2857142857142856
20,47,23,28,13,0.796875,-5,4.0,2.25,8.0,44.0,8,4,2.0
20,48,19,33,12,0.8125,-14,7.375,3.625,4.375,45.87499999999999,6,5,3.5
20,49,24,29,11,0.828125,-5,2.9999999999999996,3.75,10.5,47.0,5,4,2.6
20,50,22,32,10,0.84375,-10,4.375,5.125,9.875,48.875,6,6,3.5
20,51,29,26,9,0.859375,3,5.625,3.625,12.125,49.62500000000001,4,6,2.75
20,52,23,33,8,0.875,-10,4.25,6.25,12.25,51.25,4,5,3.5
20,53,29,28,7,0.890625,1,1.1249999999999998,1.125,10.125,53.125,3,4,3.0
20,54,26,32,6,0.90625,-6,4.0,3.0,8.5,54.5,3,6,3.0
20,55,33,26,5,0.921875,7,11.75,4.5,9.25,55.75,3,5,3.3333333333333335
20,56,30,30,4,0.9375,0,14.0,4.5,4.5,57.0,2,6,3.5
20,57,32,29,3,0.953125,3,16.125,4.625,5.125,58.62500000000001,1,2,2.0
20,58,30,32,2,0.96875,-2,17.0,1.5,9.0,60.49999999999999,2,7,4.0
20,59,32,31,1,0.984375,1,17.25,2.0,7.25,62.24999999999999,0,0,0.0
20,60,32,31,1,0.984375,1,17.25,2.0,7.25,62.24999999999999,1,7,7.0
20,61,40,24,0,1.0,16,22.5,1.5,6.5,64.0,0,0,0.0
21,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
21,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
21,2,3,3,58,0.09375,0,0.0,0.5,0.5,4.499999999999999,5,1,1.0
21,3,5,2,57,0.109375,3,1.2500000000000002,0.5,1.75,4.750000000000001,4,2,1.25
21,4,4,4,56,0.125,0,0.37499999999999994,1.125,0.375,5.375,6,1,1.0
21,5,6,3,55,0.140625,3,1.2500000000000002,2.0,1.75,6.25,6,2,1.5
21,6,5,5,54,0.15625,0,0.37499999999999994,1.125,1.375,7.375,11,2,1.2727272727272727
21,7,8,3,53,0.171875,5,4.25,2.0,0.75,8.75,5,4,1.8
21,8,4,8,52,0.1875,-4,2.3749999999999996,0.125,0.875,8.875,11,2,1.4545454545454546
21,9,6,7,51,0.203125,-1,1.0,0.75,2.5,9.0,10,3,1.6
21,10,5,9,50,0.21875,-4,2.875,0.625,0.875,9.375,10,3,1.8
21,11,8,7,49,0.234375,1,1.6249999999999998,2.625,0.625,10.125,10,4,1.8
21,12,7,9,48,0.25,-2,2.75,3.75,1.25,11.75,15,4,1.8666666666666667
21,13,10,7,47,0.265625,3,2.125,1.125,0.625,13.625,12,5,1.9166666666666667
21,14,9,9,46,0.28125,0,1.7500000000000002,0.75,1.75,14.25,15,4,1.6
21,15,11,8,45,0.296875,3,0.875,0.875,2.875,14.375,10,4,2.4
21,16,7,13,44,0.3125,-6,5.25,5.25,2.25,15.249999999999998,15,3,1.7333333333333334
21,17,9,12,43,0.328125,-3,4.875000000000001,6.875,1.875,15.375000000000002,10,4,1.9
21,18,8,14,42,0.34375,-6,6.25,4.25,3.75,15.750000000000002,12,6,2.25
21,19,11,12,41,0.359375,-1,5.875000000000001,6.875,0.875,16.375000000000004,11,4,2.0
21,20,10,14,40,0.375,-4,5.749999999999999,7.25,2.25,16.75,13,5,2.076923076923077
21,21,12,13,39,0.390625,-1,5.375,3.875,1.875,17.875,12,4,2.0
21,22,11,15,38,0.40625,-4,5.5,6.5,1.5,18.5,15,5,2.1333333333333333
21,23,13,14,37,0.421875,-1,5.625,6.625,0.625,18.625,9,5,2.3333333333333335
21,24,12,16,36,0.4375,-4,5.375,5.125,1.375,19.874999999999996,15,4,2.2
21,25,14,15,35,0.453125,-1,6.25,6.0,1.25,20.75,5,5,2.4
21,26,9,21,34,0.46875,-12,10.125,3.875,5.625,21.125,12,4,2.6666666666666665
21,27,12,19,33,0.484375,-7,11.999999999999998,4.25,4.0,21.5,4,4,2.0
21,28,10,22,32,0.5,-12,12.625,5.875,2.125,22.125,11,7,3.1818181818181817
21,29,18,15,31,0.515625,3,11.5,2.75,1.0,22.999999999999996,2,2,1.5
21,30,17,17,30,0.53125,0,11.375,5.625,0.875,23.875000000000004,11,7,3.727272727272727
21,31,19,16,29,0.546875,3,9.499999999999998,4.75,1.0,25.0,4,4,2.25
21,32,15,21,28,0.5625,-6,14.625000000000002,6.875,1.125,26.125,10,7,4.6
21,33,18,19,27,0.578125,-1,13.75,5.0,1.25,27.250000000000004,4,1,1.0
21,34,17,21,26,0.59375,-4,14.125,8.375,1.125,28.624999999999996,10,7,4.2
21,35,21,18,25,0.609375,3,10.5,5.75,2.0,30.0,3,1,1.0
21,36,20,20,24,0.625,0,11.375,9.625,1.375,31.375,10,6,3.9
21,37,25,16,23,0.640625,9,8.5,7.25,3.0,32.00000000000001,2,2,1.5
21,38,23,19,22,0.65625,4,13.75,7.25,2.25,32.25,8,6,3.75
21,39,26,17,21,0.671875,9,12.375,7.875,5.375,33.875,7,4,2.4285714285714284
21,40,22,22,20,0.6875,0,12.750000000000002,6.25,1.25,34.74999999999999,8,7,3.875
21,41,29,16,19,0.703125,13,8.375,6.875,2.375,36.375,8,5,2.625
21,42,25,21,18,0.71875,4,13.124999999999998,2.875,2.125,37.12500000000001,10,7,2.5
21,43,29,18,17,0.734375,11,13.375,2.875,6.375,37.375,7,6,2.857142857142857
21,44,24,24,16,0.75,0,12.25,1.25,5.75,38.75,9,5,2.4444444444444446
21,45,28,21,15,0.765625,7,10.375000000000002,3.375,5.375,39.87500000000001,6,4,2.0
21,46,27,23,14,0.78125,4,11.250000000000002,5.25,7.25,41.75,9,5,2.7777777777777777
21,47,30,21,13,0.796875,9,12.125,3.125,11.125,43.625,6,5,3.0
21,48,25,27,12,0.8125,-2,12.875,3.125,9.875,45.375,6,7,4.5
21,49,33,20,11,0.828125,13,11.5,2.75,10.0,47.0,6,4,2.8333333333333335
21,50,31,23,10,0.84375,8,11.125,3.875,9.125,48.625,5,5,3.0
21,51,33,22,9,0.859375,11,13.5,4.25,11.0,50.00000000000001,4,4,3.0
21,52,30,26,8,0.875,4,10.749999999999998,4.25,21.25,51.25,3,5,3.0
21,53,33,24,7,0.890625,9,10.625000000000002,3.125,20.125,53.125,2,5,4.0
21,54,30,28,6,0.90625,2,7.249999999999999,5.75,15.25,54.75,3,5,2.6666666666666665
21,55,33,26,5,0.921875,7,8.125,8.625,17.125,56.62499999999999,1,3,3.0
21,56,30,30,4,0.9375,0,12.875,7.625,7.875,58.37500000000001,2,3,2.5
21,57,33,28,3,0.953125,5,13.75,6.5,5.75,60.25000000000001,0,0,0.0
21,58,33,28,3,0.953125,5,13.75,6.5,5.75,60.25000000000001,1,3,3.0
21,59,37,25,2,0.96875,12,11.5,6.5,15.5,60.99999999999999,0,0,0.0
21,60,37,25,2,0.96875,12,11.5,6.5,15.5,60.99999999999999,1,6,6.0
21,61,44,19,1,0.984375,25,30.750000000000004,0.5,14.75,62.24999999999999,0,0,0.0
21,62,44,19,1,0.984375,25,30.750000000000004,0.5,14.75,62.24999999999999,1,6,6.0
21,63,51,13,0,1.0,38,44.5,0.5,2.5,64.0,0,0,0.0
22,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
22,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
22,2,3,3,58,0.09375,0,0.0,0.5,0.5,4.499999999999999,5,1,1.0
22,3,5,2,57,0.109375,3,1.1249999999999998,1.125,1.125,5.125000000000001,4,2,1.25
22,4,3,5,56,0.125,-2,1.0,0.5,1.5,5.999999999999999,5,2,1.4
22,5,5,4,55,0.140625,1,0.12500000000000003,0.125,0.125,7.125,11,2,1.1818181818181819
22,6,4,6,54,0.15625,-2,1.375,0.125,1.375,7.375,9,2,1.3333333333333333
22,7,6,5,53,0.171875,1,0.7499999999999999,0.0,0.75,8.75,9,3,1.5555555555555556
22,8,5,7,52,0.1875,-2,2.5000000000000004,0.0,2.5,9.499999999999998,9,2,1.4444444444444444
22,9,8,5,51,0.203125,3,3.1250000000000004,0.125,3.125,11.125,8,3,1.875
22,10,6,8,50,0.21875,-2,3.375,0.125,1.375,12.375,10,2,1.6
22,11,8,7,49,0.234375,1,3.5,0.25,2.5,12.500000000000002,10,4,1.8
22,12,6,10,48,0.25,-4,2.625,0.375,0.625,12.625,10,4,2.2
22,13,11,6,47,0.265625,5,8.000000000000002,1.75,0.5,12.999999999999998,9,4,2.111111111111111
22,14,10,8,46,0.28125,2,7.625000000000001,1.375,1.125,13.124999999999998,11,3,1.8181818181818181
22,15,12,7,45,0.296875,5,8.000000000000002,1.75,1.0,13.5,8,5,2.875
22,16,9,11,44,0.3125,-2,7.125,0.875,2.125,13.625,10,3,1.7
22,17,11,10,43,0.328125,1,8.000000000000002,1.75,1.5,14.0,9,5,2.7777777777777777
22,18,10,12,42,0.34375,-2,8.875,2.625,0.875,14.375,10,3,1.8
22,19,12,11,41,0.359375,1,6.499999999999999,3.25,1.0,15.000000000000002,10,6,3.7
22,20,8,16,40,0.375,-8,9.125,0.875,1.125,15.625,10,3,1.8
22,21,10,15,39,0.390625,-5,9.249999999999998,2.0,1.75,16.249999999999996,10,4,2.4
22,22,8,18,38,0.40625,-10,7.125,0.875,2.125,17.125,9,4,2.111111111111111
22,23,10,17,37,0.421875,-7,5.5,0.75,2.0,17.999999999999996,12,5,2.5
22,24,9,19,36,0.4375,-10,5.125000000000001,1.875,2.125,19.124999999999996,9,4,2.3333333333333335
22,25,11,18,35,0.453125,-7,4.25,3.0,2.75,20.25,13,4,2.3846153846153846
22,26,10,20,34,0.46875,-10,7.125,2.875,1.625,21.125,8,4,2.25
22,27,13,18,33,0.484375,-5,4.25,2.0,1.75,22.249999999999996,11,5,2.727272727272727
22,28,12,20,32,0.5,-8,4.875000000000001,2.625,1.875,22.875000000000004,7,6,2.857142857142857
22,29,16,17,31,0.515625,-1,4.750000000000001,3.5,1.75,23.749999999999996,10,6,3.3
22,30,12,22,30,0.53125,-10,10.875,1.625,1.875,23.875000000000004,6,4,2.0
22,31,15,20,29,0.546875,-5,9.75,2.0,4.25,24.249999999999996,11,6,2.909090909090909
22,32,14,22,28,0.5625,-8,10.5,1.5,4.0,24.5,5,3,1.8
22,33,16,21,27,0.578125,-5,9.125,0.625,6.125,25.125000000000004,11,5,3.272727272727273
22,34,11,27,26,0.59375,-16,12.375,0.625,3.375,25.375000000000004,3,6,4.0
22,35,17,22,25,0.609375,-5,7.125,4.625,4.125,26.125,10,6,3.1
22,36,15,25,24,0.625,-10,5.999999999999999,5.0,5.0,27.5,5,7,3.8
22,37,17,24,23,0.640625,-7,3.375,4.875,5.375,28.875,10,4,2.4
22,38,16,26,22,0.65625,-10,4.0,6.0,4.0,30.500000000000004,6,7,3.5
22,39,18,25,21,0.671875,-7,3.1250000000000004,4.625,6.125,32.125,10,4,2.5
22,40,17,27,20,0.6875,-10,5.5,5.0,6.0,33.5,6,7,3.1666666666666665
22,41,22,23,19,0.703125,-1,8.625,5.125,5.125,34.625,9,6,3.3333333333333335
22,42,20,26,18,0.71875,-6,11.0,3.5,4.0,36.0,4,6,2.5
22,43,27,20,17,0.734375,7,7.749999999999999,11.5,5.75,36.75,9,6,3.2222222222222223
22,44,26,22,16,0.75,4,7.125,10.875,8.125,38.625,6,4,2.0
22,45,28,21,15,0.765625,7,9.0,9.75,7.0,40.5,8,6,3.875
22,46,22,28,14,0.78125,-6,7.625000000000001,8.375,7.125,42.12500000000001,7,4,2.142857142857143
22,47,24,27,13,0.796875,-3,9.0,7.25,9.5,42.99999999999999,7,6,2.857142857142857
22,48,23,29,12,0.8125,-6,8.875,9.125,9.375,44.875,7,6,3.5714285714285716
22,49,26,27,11,0.828125,-1,9.625,5.125,8.125,46.625,5,4,2.8
22,50,24,30,10,0.84375,-6,8.875,5.125,12.375,47.875,6,9,4.166666666666667
22,51,30,25,9,0.859375,5,15.124999999999998,5.125,7.625,49.12500000000001,7,4,2.142857142857143
22,52,29,27,8,0.875,2,12.750000000000002,4.25,8.25,50.25,4,5,2.5
22,53,35,22,7,0.890625,13,15.124999999999998,3.625,3.625,51.625,6,7,3.1666666666666665
22,54,28,30,6,0.90625,-2,5.749999999999999,4.25,3.75,53.24999999999999,3,4,2.3333333333333335
22,55,31,28,5,0.921875,3,7.375,4.875,5.375,54.875,4,3,2.75
22,56,28,32,4,0.9375,-4,4.750000000000001,4.25,2.75,56.75,2,4,3.5
22,57,33,28,3,0.953125,5,4.625,2.125,2.625,58.62500000000001,3,3,2.3333333333333335
22,58,30,32,2,0.96875,-2,4.375,2.125,2.375,60.37500000000001,2,3,2.0
22,59,32,31,1,0.984375,1,6.625000000000001,2.625,2.625,62.12499999999999,1,4,4.0
22,60,28,36,0,1.0,-8,6.499999999999999,1.5,2.5,64.0,0,0,0.0
23,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
23,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
23,2,3,3,58,0.09375,0,0.0,0.5,0.5,4.499999999999999,5,1,1.0
23,3,5,2,57,0.109375,3,1.2500000000000002,0.5,1.75,4.750000000000001,4,2,1.25
23,4,4,4,56,0.125,0,0.37499999999999994,1.125,0.375,5.375,6,1,1.0
23,5,6,3,55,0.140625,3,1.2500000000000002,2.0,1.75,6.25,6,2,1.5
23,6,5,5,54,0.15625,0,0.37499999999999994,1.125,1.375,7.375,11,2,1.2727272727272727
23,7,7,4,53,0.171875,3,2.125,1.125,3.125,8.125,7,3,1.8571428571428572
23,8,4,8,52,0.1875,-4,3.2499999999999996,0.25,2.25,8.25,7,2,1.4285714285714286
23,9,6,7,51,0.203125,-1,3.5,1.25,1.5,9.499999999999998,11,2,1.2727272727272727
23,10,5,9,50,0.21875,-4,6.875,2.125,0.875,10.875,8,4,2.25
23,11,7,8,49,0.234375,-1,6.499999999999999,0.25,0.5,12.500000000000002,11,2,1.4545454545454546
23,12,6,10,48,0.25,-4,6.875,0.625,1.875,12.875,11,4,2.1818181818181817
23,13,9,8,47,0.265625,1,4.0,0.75,2.0,12.999999999999998,11,4,1.9090909090909092
23,14,6,12,46,0.28125,-6,8.625,2.375,0.625,13.625,10,4,2.0
23,15,8,11,45,0.296875,-3,7.749999999999999,1.5,0.75,13.75,11,3,1.9090909090909092
23,16,7,13,44,0.3125,-6,8.625,2.375,1.125,14.125,9,6,2.7777777777777777
23,17,11,10,43,0.328125,1,7.249999999999999,1.0,1.75,14.25,10,3,1.8
23,18,10,12,42,0.34375,-2,8.125,1.875,1.125,14.625000000000002,10,6,2.7
23,19,12,11,41,0.359375,1,9.0,2.75,0.5,15.000000000000002,10,3,1.9
23,20,11,13,40,0.375,-2,6.625000000000001,3.375,0.625,15.625,11,6,3.5454545454545454
23,21,16,9,39,0.390625,7,9.249999999999998,1.0,0.75,16.249999999999996,10,3,1.9
23,22,14,12,38,0.40625,2,6.625000000000001,2.375,1.625,17.125,9,5,3.111111111111111
23,23,18,9,37,0.421875,9,3.5,3.25,3.5,19.000000000000004,7,5,2.4285714285714284
23,24,16,12,36,0.4375,4,2.75,1.75,4.75,20.75,11,5,2.3636363636363638
23,25,18,11,35,0.453125,7,2.125,1.625,4.625,21.625,9,5,2.5555555555555554
23,26,15,15,34,0.46875,0,3.7500000000000004,2.25,1.75,22.249999999999996,11,5,2.5454545454545454
23,27,17,14,33,0.484375,3,2.875,1.875,1.375,23.375,9,4,2.3333333333333335
23,28,15,17,32,0.5,-2,5.25,1.75,3.75,24.75,11,5,3.1818181818181817
23,29,20,13,31,0.515625,7,4.125000000000001,1.625,1.625,25.625,9,4,1.8888888888888888
23,30,19,15,30,0.53125,4,4.25,2.25,1.75,27.250000000000004,11,5,2.8181818181818183
23,31,21,14,29,0.546875,7,4.375,1.375,1.375,28.375,6,4,2.1666666666666665
23,32,19,17,28,0.5625,2,8.625,1.375,1.625,28.624999999999996,11,7,3.1818181818181817
23,33,21,16,27,0.578125,5,8.5,1.75,5.0,30.0,11,5,2.8181818181818183
23,34,17,21,26,0.59375,-4,9.125,3.375,1.625,31.124999999999996,11,7,3.4545454545454546
23,35,22,17,25,0.609375,5,2.9999999999999996,6.25,5.5,33.0,9,6,2.7777777777777777
23,36,21,19,24,0.625,2,2.3749999999999996,8.625,7.375,33.875,16,5,2.375
23,37,25,16,23,0.640625,9,5.000000000000001,5.25,2.5,35.0,6,6,3.0
23,38,23,19,22,0.65625,4,6.125,3.375,4.625,35.12499999999999,13,5,2.4615384615384617
23,39,26,17,21,0.671875,9,5.749999999999999,2.5,8.75,36.75,8,7,3.875
23,40,22,22,20,0.6875,0,6.125,1.375,5.625,38.12499999999999,9,5,3.0
23,41,24,21,19,0.703125,3,7.249999999999999,2.0,6.25,39.75,7,6,3.857142857142857
23,42,18,28,18,0.71875,-10,8.125,10.875,3.625,40.125,9,6,2.888888888888889
23,43,22,25,17,0.734375,-3,5.5,9.25,7.5,41.50000000000001,8,5,2.625
23,44,21,27,16,0.75,-6,4.375,11.125,8.375,43.37500000000001,8,5,2.5
23,45,23,26,15,0.765625,-3,4.625,11.125,8.625,43.625,6,6,3.5
23,46,19,31,14,0.78125,-12,13.75,8.25,3.25,44.25,7,8,4.571428571428571
23,47,21,30,13,0.796875,-9,12.375,11.875,3.375,45.87499999999999,4,6,3.25
23,48,19,33,12,0.8125,-14,14.749999999999998,9.25,4.75,46.75,6,8,5.166666666666667
23,49,27,26,11,0.828125,1,17.999999999999996,3.75,5.0,47.5,3,6,4.333333333333333
23,50,24,30,10,0.84375,-6,19.75,1.75,1.75,48.24999999999999,5,8,6.4
23,51,31,24,9,0.859375,7,14.625000000000002,3.625,1.625,50.125,3,6,4.0
23,52,27,29,8,0.875,-2,18.375000000000004,9.125,2.375,51.37499999999999,7,10,4.428571428571429
23,53,31,26,7,0.890625,5,17.625,9.125,2.625,52.625,3,5,2.6666666666666665
23,54,26,32,6,0.90625,-6,14.25,12.75,2.25,53.75,5,10,5.0
23,55,37,22,5,0.921875,15,8.125,14.125,5.125,55.12499999999999,0,0,0.0
23,56,37,22,5,0.921875,15,8.125,14.125,5.125,55.12499999999999,4,7,3.75
23,57,40,20,4,0.9375,20,8.75,13.25,2.75,56.75,2,1,1.0
23,58,39,22,3,0.953125,17,8.625,13.125,3.625,58.62500000000001,2,7,4.0
23,59,47,15,2,0.96875,32,20.875000000000004,12.625,3.875,60.37500000000001,2,4,3.5
23,60,44,19,1,0.984375,25,17.25,14.0,5.25,62.24999999999999,1,1,1.0
23,61,46,18,0,1.0,28,20.500000000000004,15.5,4.5,64.0,0,0,0.0
24,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
24,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
24,2,3,3,58,0.09375,0,0.37499999999999994,0.125,4.375,4.375,4,1,1.0
24,3,5,2,57,0.109375,3,1.7500000000000002,0.0,1.75,4.750000000000001,2,2,2.0
24,4,3,5,56,0.125,-2,0.37499999999999994,1.125,0.375,5.375,9,1,1.0
24,5,5,4,55,0.140625,1,0.5000000000000001,0.25,1.5,5.5,6,3,1.5
24,6,4,6,54,0.15625,-2,0.6250000000000001,1.375,0.625,5.625,9,2,1.3333333333333333
24,7,6,5,53,0.171875,1,1.0,0.75,1.5,5.999999999999999,6,3,1.8333333333333333
24,8,4,8,52,0.1875,-4,1.6249999999999998,1.375,1.625,6.625000000000001,9,3,1.6666666666666667
24,9,7,6,51,0.203125,1,0.37499999999999994,2.375,5.375,7.375,10,4,2.0
24,10,6,8,50,0.21875,-2,1.2500000000000002,3.25,2.25,8.25,9,3,1.5555555555555556
24,11,8,7,49,0.234375,1,0.37499999999999994,2.375,1.375,9.375,10,3,2.0
24,12,7,9,48,0.25,-2,1.2500000000000002,1.75,2.75,10.749999999999998,15,4,1.8
24,13,9,8,47,0.265625,1,0.37499999999999994,2.375,2.375,12.375,10,3,2.2
24,14,7,11,46,0.28125,-4,1.2500000000000002,5.25,2.25,13.25,15,3,1.8
24,15,9,10,45,0.296875,-1,2.125,5.625,1.125,13.625,13,5,2.0
24,16,6,14,44,0.3125,-8,6.75,2.25,1.75,13.75,14,4,2.2857142857142856
24,17,8,13,43,0.328125,-5,6.125,3.625,1.625,14.125,14,4,1.6428571428571428
24,18,6,16,42,0.34375,-10,8.75,1.25,1.25,14.25,12,4,2.4166666666666665
24,19,9,14,41,0.359375,-5,9.375,1.875,0.875,14.375,12,2,1.25
24,20,8,16,40,0.375,-8,9.499999999999998,2.0,1.5,15.000000000000002,10,4,2.9
24,21,12,13,39,0.390625,-1,6.374999999999999,1.375,3.875,15.375000000000002,10,2,1.2
24,22,11,15,38,0.40625,-4,6.75,2.75,2.25,16.249999999999996,11,5,2.727272727272727
24,23,17,10,37,0.421875,7,8.375,0.875,0.375,16.875,10,4,1.9
24,24,14,14,36,0.4375,0,9.249999999999998,1.75,2.25,17.75,11,6,3.0
24,25,16,13,35,0.453125,3,11.125,1.625,1.625,18.125000000000004,10,3,1.3
24,26,15,15,34,0.46875,0,13.25,1.25,0.75,18.750000000000004,10,8,3.7
24,27,20,11,33,0.484375,9,5.875000000000001,2.875,0.375,19.874999999999996,11,4,1.6363636363636365
24,28,19,13,32,0.5,6,7.249999999999999,1.25,0.25,21.25,12,5,2.3333333333333335
24,29,21,12,31,0.515625,9,6.125,1.125,0.125,22.125,11,4,1.8181818181818181
24,30,17,17,30,0.53125,0,8.375,1.125,3.375,22.375000000000004,12,5,2.75
24,31,21,14,29,0.546875,7,7.5,0.25,5.0,22.999999999999996,10,3,1.8
24,32,18,18,28,0.5625,0,10.749999999999998,0.25,3.25,24.249999999999996,10,5,3.4
24,33,24,13,27,0.578125,11,10.875,2.375,2.375,25.375000000000004,8,3,1.75
24,34,23,15,26,0.59375,8,12.25,1.75,3.75,27.250000000000004,10,5,3.1
24,35,26,13,25,0.609375,13,11.624999999999998,2.125,1.625,28.624999999999996,11,4,1.9090909090909092
24,36,25,15,24,0.625,10,10.875,2.625,2.875,30.374999999999996,9,7,3.0
24,37,29,12,23,0.640625,17,12.999999999999998,1.75,8.5,32.00000000000001,9,4,2.5555555555555554
24,38,27,15,22,0.65625,12,14.125,1.875,5.125,33.625,9,7,2.6666666666666665
24,39,32,11,21,0.671875,21,12.25,2.0,8.25,34.74999999999999,9,4,2.4444444444444446
24,40,30,14,20,0.6875,16,11.875,1.625,6.875,35.87499999999999,6,7,2.6666666666666665
24,41,33,12,19,0.703125,21,12.750000000000002,2.0,11.75,37.24999999999999,9,4,2.0
24,42,32,14,18,0.71875,18,13.124999999999998,2.375,9.625,38.625,5,7,2.6
24,43,35,12,17,0.734375,23,18.750000000000004,2.5,9.25,40.25,6,4,2.1666666666666665
24,44,34,14,16,0.75,20,19.375,3.125,8.375,41.875,6,7,2.8333333333333335
24,45,37,12,15,0.765625,25,20.25,2.0,7.25,43.75,4,6,4.25
24,46,31,19,14,0.78125,12,9.125,3.375,18.125,44.625,5,7,2.8
24,47,35,16,13,0.796875,19,10.000000000000002,3.25,11.0,46.49999999999999,4,5,3.25
24,48,34,18,12,0.8125,16,7.875,4.125,14.875,48.375,4,4,3.25
24,49,39,14,11,0.828125,25,15.000000000000002,3.75,5.0,49.5,4,5,3.5
24,50,34,20,10,0.84375,14,12.25,4.25,5.25,50.25,5,5,3.2
24,51,36,19,9,0.859375,17,11.5,4.25,6.5,50.5,5,6,3.6
24,52,34,22,8,0.875,12,12.375,4.625,6.375,51.875,3,4,2.3333333333333335
24,53,36,21,7,0.890625,15,12.500000000000002,6.25,8.5,53.5,4,6,4.25
24,54,30,28,6,0.90625,2,9.875,10.625,10.875,55.37499999999999,3,2,1.6666666666666667
24,55,33,26,5,0.921875,7,7.125,8.625,11.125,56.62499999999999,3,6,3.0
24,56,31,29,4,0.9375,2,9.0,7.5,9.0,58.50000000000001,1,2,2.0
24,57,34,27,3,0.953125,7,6.25,7.0,12.25,60.25000000000001,2,5,5.0
24,58,29,33,2,0.96875,-4,1.4999999999999998,2.5,12.5,60.99999999999999,0,0,0.0
24,59,29,33,2,0.96875,-4,1.4999999999999998,2.5,12.5,60.99999999999999,1,5,5.0
24,60,24,39,1,0.984375,-15,12.750000000000002,2.5,2.75,62.24999999999999,0,0,0.0
24,61,24,39,1,0.984375,-15,12.750000000000002,2.5,2.75,62.24999999999999,1,6,6.0
24,62,18,46,0,1.0,-28,19.500000000000004,8.5,3.5,64.0,0,0,0.0
25,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
25,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
25,2,3,3,58,0.09375,0,0.0,0.5,0.5,4.499999999999999,5,1,1.0
25,3,5,2,57,0.109375,3,1.2500000000000002,0.5,1.75,4.750000000000001,4,2,1.25
25,4,4,4,56,0.125,0,0.37499999999999994,1.125,0.375,5.375,6,1,1.0
25,5,6,3,55,0.140625,3,1.2500000000000002,2.0,1.75,6.25,6,2,1.5
25,6,5,5,54,0.15625,0,0.37499999999999994,1.125,1.375,7.375,11,2,1.2727272727272727
25,7,7,4,53,0.171875,3,2.125,1.125,3.125,8.125,7,3,1.8571428571428572
25,8,5,7,52,0.1875,-2,2.25,0.25,1.25,8.25,11,2,1.2727272727272727
25,9,7,6,51,0.203125,1,1.1249999999999998,1.125,1.625,8.625,10,2,1.5
25,10,5,9,50,0.21875,-4,4.0,0.5,3.0,10.000000000000002,8,4,1.625
25,11,8,7,49,0.234375,1,1.1249999999999998,1.125,4.625,11.624999999999998,12,3,1.5833333333333333
25,12,6,10,48,0.25,-4,5.5,0.5,6.0,13.5,8,4,2.125
25,13,8,9,47,0.265625,-1,6.125,1.125,5.625,13.625,11,3,1.5454545454545454
25,14,7,11,46,0.28125,-4,7.249999999999999,3.25,3.25,14.25,9,3,2.0
25,15,9,10,45,0.296875,-1,6.125,1.125,6.125,15.124999999999998,12,3,1.6666666666666667
25,16,6,14,44,0.3125,-8,9.249999999999998,1.25,1.25,15.249999999999998,8,6,3.0
25,17,11,10,43,0.328125,1,1.875,5.875,1.875,16.375000000000004,13,3,1.5384615384615385
25,18,10,12,42,0.34375,-2,3.1250000000000004,5.875,3.125,17.625,13,6,2.5384615384615383
25,19,13,10,41,0.359375,3,2.5000000000000004,3.75,3.0,17.999999999999996,14,3,2.0714285714285716
25,20,12,12,40,0.375,0,1.6249999999999998,5.875,2.125,18.125000000000004,13,6,2.8461538461538463
25,21,15,10,39,0.390625,5,1.2500000000000002,5.0,6.25,18.750000000000004,17,5,2.176470588235294
25,22,14,12,38,0.40625,2,0.5000000000000001,6.5,5.5,20.500000000000004,12,6,2.9166666666666665
25,23,17,10,37,0.421875,7,2.3749999999999996,5.875,2.375,21.375,17,6,2.6470588235294117
25,24,15,13,36,0.4375,2,0.7499999999999999,8.75,1.25,22.75,13,6,2.769230769230769
25,25,17,12,35,0.453125,5,1.6249999999999998,6.125,0.625,23.124999999999996,18,7,2.111111111111111
25,26,15,15,34,0.46875,0,2.0000000000000004,3.0,2.0,23.500000000000004,11,9,3.1818181818181817
25,27,19,12,33,0.484375,7,3.6250000000000004,1.125,2.625,24.124999999999996,18,7,2.111111111111111
25,28,17,15,32,0.5,2,2.75,0.75,1.25,24.75,9,6,2.6666666666666665
25,29,19,14,31,0.515625,5,2.125,1.125,2.625,25.625,19,7,2.1578947368421053
