obf,side_to_move,n_empties,black_count,white_count,disc_diff_player_minus_opp,count_wthor,edax_score,edax_alpha,edax_beta,a1_minus_energy,b1_energy,b2_energy,e_energy,d4_a1_occupation_energy
--------------------X-----XXXO---OOOOO----O-OO-----O------------ X;,1,50,4,10,-6,0,10,-64,0,2.0000000000000004,0.5,0.5,9.0,10.0
----------O--------OXX-----XO-O---XXOO-----OOO------------------ X;,1,50,5,9,-4,0,10,-64,0,0.7499999999999999,0.75,3.25,9.0,9.75
-----------O-------OXX-----OX-O---XOOO-----OOO------------------ X;,1,50,4,10,-6,0,10,-64,0,2.0000000000000004,0.5,4.0,7.0,10.0
-------------------XO-----OXX----OOOOX----XOOO------------------ X;,1,50,5,9,-4,324,2,-64,0,1.2500000000000002,0.25,2.25,10.0,11.25
------------------OOOX----XOXX-----XOO-----OOO------------------ X;,1,50,5,9,-4,39,2,-64,0,1.375,3.125,6.375,3.0,12.375
-------------------XO----OOXX-----OXOX----XOOO------------------ X;,1,50,6,8,-2,11,2,-64,0,2.25,0.25,3.25,8.0,11.25
-------------------OXX----XXXO----OXOO------OO------O----------- X;,1,50,6,8,-2,24,4,-64,0,2.25,0.25,2.25,6.0,11.25
------------------OOOX----XOOX-----XOO-----OO-------O----------- X;,1,50,4,10,-6,12,6,-64,0,2.25,3.25,2.25,6.0,11.25
-------------------OXX----XXXO----OXOO------OO-----O------------ X;,1,50,6,8,-2,1,6,-64,0,2.25,0.25,2.25,6.0,11.25
-------------------OX------XOO----XOXO----OOOOO----------------- X;,1,50,4,10,-6,0,6,-64,0,2.25,0.25,5.25,6.0,11.25
------------------XOOO----XXOX----OXX------OO-------O----------- X;,1,50,6,8,-2,6,8,-64,0,2.25,3.25,2.25,6.0,11.25
-------------------OXX----XOXO----OOOO-----OOO------------------ X;,1,50,4,10,-6,4,8,-64,0,2.9999999999999996,0.0,2.0,7.0,13.0
-------------------OX------XXO----XOXO----OOOO-------O---------- X;,1,50,5,9,-4,1,8,-64,0,3.2499999999999996,0.25,2.25,8.0,11.25
-----------OX-------X-----XXXO----OXOO-----OOO------------------ X;,1,50,6,8,-2,2,2,-64,0,2.3749999999999996,0.125,1.875,8.0,10.875
-----------OX-------X-----XXXO----OXOO------OO------O----------- X;,1,50,6,8,-2,1,2,-64,0,1.875,0.625,2.375,6.0,9.875
-------------------XO----OOXX----XXOOX-----OOO------------------ X;,1,50,6,8,-2,3,4,-64,0,0.37499999999999994,1.125,0.875,10.0,10.875
-----------OX-------X-----XXXO----OXOO------OO-----O------------ X;,1,50,6,8,-2,0,4,-64,0,1.875,0.625,1.375,8.0,9.875
------------------OOO-----XOXXX----XO-O----OOO------------------ X;,1,50,5,9,-4,0,6,-64,0,1.4999999999999998,4.5,5.5,2.0,10.0
------------------OOO-----XOOXX----XO-O----OO-------O----------- X;,1,50,4,10,-6,0,8,-64,0,1.875,4.625,2.375,5.0,9.875
-------------------OX------XX-O---XOOOOO--OOO------------------- X;,1,50,4,10,-6,0,12,-64,0,1.375,1.125,2.375,9.0,9.375
-------------------OX------XO-O---XOXOO---OOO-O----------------- X;,1,50,4,10,-6,0,16,-64,0,1.375,1.125,6.375,5.0,9.375
------------------O-XXX---OOOO----XXOO------O-------O----------- X;,1,50,5,9,-4,1,4,-64,0,1.7500000000000002,0.75,4.25,7.0,9.75
-----------O--------OXX---OXOO----XXOO------O-------O----------- X;,1,50,5,9,-4,0,4,-64,0,2.875,0.625,1.375,8.0,9.375
------------O-------OXX---OXOO----XXOO------O-------O----------- X;,1,50,5,9,-4,0,4,-64,0,2.875,0.625,0.875,9.0,9.375
-------------O------XOX---OXOO----XXOO------O-------O----------- X;,1,50,5,9,-4,1,6,-64,0,0.875,1.125,2.375,9.0,9.375
--------------------XXX---OXOO----OOOO----O-O-------O----------- X;,1,50,4,10,-6,1,8,-64,0,3.2499999999999996,2.25,1.75,6.0,9.75
--------------------XXX---OXOO---OOOOO------O-------O----------- X;,1,50,4,10,-6,0,12,-64,0,3.875,2.125,1.875,5.0,9.375
---------------O----XXO---OXOO----XXOO------O-------O----------- X;,1,50,5,9,-4,0,14,-64,0,1.1249999999999998,0.875,2.625,9.0,9.125
--------------O-----XOX---OXOO----XXOO------O-------O----------- X;,1,50,5,9,-4,0,24,-64,0,1.2500000000000002,0.75,2.75,9.0,9.25
-------------------OOO----XOOX----XXO------OOO-----O------------ X;,1,50,4,10,-6,0,6,-64,0,2.25,6.25,1.25,4.0,11.25
-----------O-------OO-----XXXO----XOOO-----OOO------------------ X;,1,50,4,10,-6,1,8,-64,0,2.3749999999999996,2.125,0.375,9.0,12.375
------------O------OO------XXXO---XOOO----OOO------------------- X;,1,50,4,10,-6,1,8,-64,0,1.875,3.125,1.875,6.0,10.875
-----------O-------OO-----XXX-O---XOOO-----OOO------------------ X;,1,50,4,10,-6,0,10,-64,0,1.875,3.125,0.375,8.0,10.875
-----------O-------OO-----XXX-----XOOOO----OOO------------------ X;,1,50,4,10,-6,0,10,-64,0,1.875,3.125,0.875,8.0,10.875
-------------------OOO----XOOX----XOX-----OOO------O------------ X;,1,50,4,10,-6,0,10,-64,0,2.25,6.25,2.25,3.0,11.25
-------------------XX----OOXOO----OOOO------OO-------O---------- X;,1,50,3,11,-8,0,12,-64,0,2.625,3.375,1.625,6.0,10.625
------------O------OO------XXO----XOOOO---OOO------------------- X;,1,50,3,11,-8,0,12,-64,0,3.875,1.125,0.375,8.0,10.875
-------------------OOO----XOOX----OXX----O-OO------O------------ X;,1,50,4,10,-6,0,14,-64,0,1.6249999999999998,3.375,0.625,8.0,10.625
------------O------OO------XOX----XOOO----OOO-O----------------- X;,1,50,3,11,-8,0,16,-64,0,2.625,3.375,2.625,4.0,10.625
------------------OXX-----OXXO----OXOO-----OOO------------------ X;,1,50,5,9,-4,3,8,-64,0,4.0,2.0,2.0,6.0,13.0
-------------------OOO-----XXXO---XOXO----OOO------------------- X;,1,50,5,9,-4,1,10,-64,0,3.2499999999999996,3.25,3.25,3.0,11.25
------------------OXX-----OXXO----OXOO------OO------O----------- X;,1,50,5,9,-4,1,12,-64,0,3.2499999999999996,3.25,2.25,5.0,11.25
-------------------OOO-----XXO----XOXO----OOOO------------------ X;,1,50,4,10,-6,0,12,-64,0,6.374999999999999,1.125,1.375,5.0,12.375
------------------OXX-----OXXO----OXOO------OO-----O------------ X;,1,50,5,9,-4,2,14,-64,0,3.2499999999999996,3.25,2.25,5.0,11.25
-------------------OOO----XOOX----OXX----OOOO------------------- X;,1,50,4,10,-6,2,14,-64,0,2.25,3.25,1.25,7.0,11.25
-------------------XXO----OXXO----OOOO----OO------O------------- X;,1,50,4,10,-6,1,14,-64,0,2.25,3.25,1.25,7.0,11.25
-----------------O-OOO----OXOX----XOX-----OOO------------------- X;,1,50,4,10,-6,1,14,-64,0,2.25,3.25,6.25,1.0,11.25
-------------------OOO-----XXO----XOOOO---OOO------------------- X;,1,50,3,11,-8,0,18,-64,0,4.25,1.25,1.25,7.0,11.25
-------------------OX-O----XXO----XOOO----OOO-O----------------- X;,1,50,4,10,-6,2,10,-64,0,1.875,0.625,1.375,10.0,10.875
-------------O-----XO-----XXXO----OXOO-----OOO------------------ X;,1,50,5,9,-4,0,10,-64,0,3.375,0.125,3.375,7.0,12.375
-------------------XO-----XXX-----OXOOO--O-OOO------------------ X;,1,50,5,9,-4,0,10,-64,0,2.625,0.375,2.625,8.0,10.625
-------------------XO-----XXX-O---OXOO---O-OOO------------------ X;,1,50,5,9,-4,0,12,-64,0,2.625,0.375,2.625,8.0,10.625
------------------OX------OOXO----OXOO-----OOO----O------------- X;,1,50,3,11,-8,0,14,-64,0,4.25,1.25,5.25,3.0,11.25
----------------O--XXX---OXOO-----OOO-----OOO------------------- X;,1,50,4,10,-6,644,0,-64,0,4.25,0.25,0.75,8.0,9.75
-----------------O-XXX---XOOO-----OOO-----OOO------------------- X;,1,50,4,10,-6,107,2,-64,0,4.750000000000001,0.75,0.25,8.0,9.75
------------------OXXX---XOOO-----OOO-----OOO------------------- X;,1,50,4,10,-6,59,2,-64,0,4.875000000000001,0.625,0.375,8.0,10.875
------------O------XOX---XXOO-----OOO-----OOO------------------- X;,1,50,4,10,-6,46,2,-64,0,4.499999999999999,1.0,2.5,6.0,10.0
------------------XXX------OOOOO---OOO-----OOO------------------ X;,1,50,3,11,-8,5,2,-64,0,4.750000000000001,0.75,0.25,8.0,9.75
----------O--------OXX---XXOO-----OOO-----OOO------------------- X;,1,50,4,10,-6,3,4,-64,0,4.750000000000001,0.75,0.25,6.0,9.75
-----------O-------OXX---XXOO-----OOO-----OOO------------------- X;,1,50,4,10,-6,7,6,-64,0,4.499999999999999,1.0,0.0,6.0,10.0
-------------O-----XOX---XXOO-----OOO-----OOO------------------- X;,1,50,4,10,-6,0,8,-64,0,4.750000000000001,0.75,2.25,6.0,9.75
--------------O----XXO---XXOO-----OOO-----OOO------------------- X;,1,50,4,10,-6,0,20,-64,0,5.375,0.125,1.875,6.0,9.875
-----O------O----OOOX----XOXXX----OOO--------------------------- X;,1,50,5,9,-4,14,2,-64,0,0.6250000000000001,0.875,2.125,10.0,8.125
-----O------OO----OOO----XXOXX----OOO--------------------------- X;,1,50,4,10,-6,12,2,-64,0,1.6249999999999998,1.875,2.125,8.0,8.125
-----O------O-----OOX----XXXOX----OOOO-------------------------- X;,1,50,5,9,-4,1,2,-64,0,1.375,0.625,2.375,9.0,9.375
-----O------O-----OOX----XOXXX---OOOO--------------------------- X;,1,50,5,9,-4,0,2,-64,0,0.6250000000000001,0.375,2.625,10.0,8.625
--O--------O-------XOO-O--XXXXO----OOO-------------------------- X;,1,50,5,9,-4,0,6,-64,0,1.375,0.125,0.375,10.0,8.375
-----O------O-----OOOO---XXXOX----OOO--------------------------- X;,1,50,4,10,-6,0,6,-64,0,2.25,1.75,1.75,8.0,8.75
-----O------O-----OOX-O--XXXXO----OOO--------------------------- X;,1,50,5,9,-4,0,6,-64,0,0.6250000000000001,0.875,1.125,8.0,8.125
--O--------O-------XOO----XXXXO----OOO-O------------------------ X;,1,50,5,9,-4,0,8,-64,0,1.1249999999999998,0.375,0.625,10.0,8.125
-----------XX-----OXOO----OOOO----OOOO-------------------------- X;,1,50,3,11,-8,17,2,-64,0,7.5,2.5,0.5,3.0,10.0
----------OXX-----OOOO----XOOO-----OOO-------------------------- X;,1,50,3,11,-8,10,4,-64,0,6.75,0.75,0.25,6.0,8.75
--O--------OX-----OXOO----XOOO-----OOO-------------------------- X;,1,50,3,11,-8,0,4,-64,0,5.25,0.25,1.75,6.0,8.75
-----------XX----OOXOO----OOOO-----OOO-------------------------- X;,1,50,3,11,-8,0,4,-64,0,6.75,1.75,0.25,4.0,8.75
-----------XX-----OXOO---OOOOO-----OOO-------------------------- X;,1,50,3,11,-8,0,8,-64,0,6.25,2.25,0.25,4.0,9.25
----O------OO-----OXOO----XOOO-----OOO-------------------------- X;,1,50,2,12,-10,0,14,-64,0,5.749999999999999,0.75,1.25,6.0,8.75
------------------OX----OOOOO----OOOO-----OOO------------------- X;,1,50,1,13,-12,0,18,-64,0,6.75,0.75,0.25,6.0,8.75
------------------O-X------OOOOO--XOOO-----OOO------------------ X;,1,50,2,12,-10,3,2,-64,0,5.749999999999999,0.25,1.75,6.0,9.75
--------------------X-----OOOOOO--XOOO-----OOO------------------ X;,1,50,2,12,-10,1,6,-64,0,5.625,0.375,1.625,6.0,10.625
-------------------OX------OOOOO--XOOO-----OOO------------------ X;,1,50,2,12,-10,0,6,-64,0,5.625,0.375,1.625,6.0,10.625
--------------------X----O-XOOOO--OOOO-----OOO------------------ X;,1,50,2,12,-10,0,8,-64,0,3.875,1.125,1.375,7.0,9.375
--------------------X----O-XOO----OOOO-----OOO-----O-------O---- X;,1,50,2,12,-10,0,10,-64,0,3.875,0.625,1.375,7.0,9.375
--------------------X------XOO---OOOOO-----OOO-----O-------O---- X;,1,50,2,12,-10,0,10,-64,0,3.875,0.625,1.875,7.0,9.375
--------------------X------XOOOO-OOOOO-----OOO------------------ X;,1,50,2,12,-10,0,10,-64,0,3.875,1.125,1.875,6.0,9.375
----------O-X----XOOX-----OOOOO---OOO--------------------------- X;,1,50,3,11,-8,7,4,-64,0,5.375,2.125,0.375,4.0,8.375
-----O------O----XXOX-----OOOOO---OOO--------------------------- X;,1,50,3,11,-8,0,6,-64,0,6.125,1.375,1.125,4.0,8.125
------------XO---XXXO-----OOOOO---OOO--------------------------- X;,1,50,4,10,-6,0,6,-64,0,5.375,2.125,1.875,4.0,8.375
-----------OX----XXOO-----OOOOO---OOO--------------------------- X;,1,50,3,11,-8,2,8,-64,0,7.625000000000001,0.375,0.625,4.0,8.625
----O-------O----XXXO-----OOOOO---OOO--------------------------- X;,1,50,3,11,-8,1,12,-64,0,6.125,1.375,2.125,4.0,8.125
--------O---X----OXXX-----OOOOO---OOO--------------------------- X;,1,50,4,10,-6,0,18,-64,0,4.625,3.875,0.625,4.0,8.125
---------O--X----XOXX-----OOOOO---OOO--------------------------- X;,1,50,4,10,-6,0,24,-64,0,4.750000000000001,3.75,0.75,4.0,8.25
--O-------OO-X-----OOO----XXOO-----OOO-------------------------- X;,1,50,3,11,-8,1,4,-64,0,2.625,0.375,2.125,8.0,8.125
----------OOOX-----OOO----XXOO-----OOO-------------------------- X;,1,50,3,11,-8,0,4,-64,0,2.875,0.625,1.875,8.0,8.375
----------OX-X----OOXO----XOOO-----OOO-------------------------- X;,1,50,4,10,-6,2,8,-64,0,5.25,0.25,0.75,6.0,8.75
---O------OO-X-----OXO----XXOO-----OOO-------------------------- X;,1,50,4,10,-6,0,8,-64,0,1.6249999999999998,0.375,2.125,8.0,8.125
-----O----OX-O-----OXO----XXOO-----OOO-------------------------- X;,1,50,4,10,-6,0,12,-64,0,2.125,0.875,1.625,8.0,8.125
----------OX-X-----OXO----OXOO---O-OOO-------------------------- X;,1,50,4,10,-6,0,12,-64,0,2.3749999999999996,1.625,3.375,6.0,8.375
----------OX-X---O-OXO----OXOO-----OOO-------------------------- X;,1,50,4,10,-6,0,12,-64,0,2.625,1.375,3.625,6.0,8.625
----------X-XO----OXO-----OOOOO---OOO--------------------------- X;,1,50,3,11,-8,0,14,-64,0,5.375,1.625,1.875,4.0,8.375
--O--------O-X---O-XOO----OXOO-----OOO-------------------------- X;,1,50,3,11,-8,0,6,-64,0,2.625,1.875,2.125,6.0,8.125
-----------XOX---O-OOO----OXOO-----OOO-------------------------- X;,1,50,3,11,-8,0,6,-64,0,4.375,0.625,2.375,6.0,8.375
----------X-X-----OOOOO---OOOO----OOO--------------------------- X;,1,50,2,12,-10,0,6,-64,0,8.25,0.75,0.75,4.0,8.75
-----O-----X-O---O-XXO----OXOO-----OOO-------------------------- X;,1,50,4,10,-6,0,10,-64,0,2.125,3.375,1.625,6.0,8.125
----O-----X-O-----OXO-O---OOOO----OOO--------------------------- X;,1,50,2,12,-10,0,14,-64,0,5.625,1.875,2.125,4.0,8.125
-------------O----OOOO----XXXOX----XOOO------------------------- X;,1,50,5,9,-4,10,2,-64,0,3.2499999999999996,0.25,1.75,8.0,8.75
------------------OOOX-O--XXXXO----XOOO------------------------- X;,1,50,6,8,-2,25,6,-64,0,1.7500000000000002,1.75,2.25,8.0,8.75
------------------XOOO---XXXOX---OOOO-------O------------------- X;,1,50,5,9,-4,16,6,-64,0,1.4999999999999998,2.0,2.5,7.0,10.0
------------------OOOX----OXXXX--O-XOOO------------------------- X;,1,50,6,8,-2,11,6,-64,0,2.25,0.25,3.25,7.0,9.25
------------------OX------OXX-----OXO-----OOO-----OOO----------- X;,1,50,4,10,-6,1,12,-64,0,3.7500000000000004,0.75,1.25,8.0,8.75
-----------XO-----XXO-----OXO-----OOO-----OOO------------------- X;,1,50,4,10,-6,1,12,-64,0,2.9999999999999996,0.0,3.0,7.0,10.0
-----------OX-----XOOO----XOOX----OOO-------O------------------- X;,1,50,4,10,-6,25,6,-64,0,4.499999999999999,2.0,1.5,5.0,10.0
------------X-----XXOO----XXOO----OOOO------O------------------- X;,1,50,5,9,-4,16,6,-64,0,2.25,0.25,3.25,8.0,11.25
------------X-----XXOO----XXOOO---OOO-------O------------------- X;,1,50,5,9,-4,4,6,-64,0,1.4999999999999998,0.5,4.0,7.0,10.0
------------X-----XXOO----XXOO----OOO-O-----O------------------- X;,1,50,5,9,-4,0,10,-64,0,1.4999999999999998,0.5,4.5,7.0,10.0
----O-------O-----XXOO----XXOX----OOO-------O------------------- X;,1,50,5,9,-4,3,12,-64,0,1.2500000000000002,0.75,2.75,9.0,9.75
-----------X------OOXX----XOOOO----OOO-----O-------------------- X;,1,50,4,10,-6,3,12,-64,0,4.499999999999999,0.5,1.5,7.0,10.0
---O--------O-----XXOO----XXOX----OOO-------O------------------- X;,1,50,5,9,-4,2,12,-64,0,1.2500000000000002,0.75,2.75,9.0,9.75
------------X-----XXOOO---XXOO----OOO-------O------------------- X;,1,50,5,9,-4,0,12,-64,0,1.7500000000000002,0.25,4.25,7.0,9.75
-----------X------OOOOO---XOXO-----OOO-----O-------------------- X;,1,50,3,11,-8,0,16,-64,0,4.25,0.75,1.75,7.0,9.75
-----------X-O----OOOO----XOXO-----OOO-----O-------------------- X;,1,50,3,11,-8,0,16,-64,0,4.25,0.75,1.75,7.0,9.75
---------O--X-----OXOO----XOOX----OOO-------O------------------- X;,1,50,4,10,-6,0,26,-64,0,5.375,0.625,0.875,7.0,9.875
-----------X------XXOO----XXXO----OOOOO------------------------- X;,1,50,6,8,-2,8,6,-64,0,0.5000000000000001,1.0,3.0,9.0,10.0
-----------X------XXOO----XXXO----OOO-O----O-------------------- X;,1,50,6,8,-2,5,8,-64,0,0.5000000000000001,0.5,5.5,7.0,10.0
------------X-----OOXX----OOOOO--O-XOO-------------------------- X;,1,50,4,10,-6,0,8,-64,0,2.25,2.25,3.25,5.0,9.25
-----------X------XXOO----XXOO----OOO-O-----O------------------- X;,1,50,5,9,-4,0,10,-64,0,1.4999999999999998,0.5,4.0,7.0,10.0
-----O------O-----OOXX----OXXX---O-XOO-------------------------- X;,1,50,6,8,-2,1,12,-64,0,1.7500000000000002,0.25,5.75,6.0,8.75
----O-------O-----OOOX----OXOX---O-XOO-------------------------- X;,1,50,4,10,-6,0,12,-64,0,1.7500000000000002,0.25,2.75,8.0,8.75
------------XO----OOXO----OXXO---O-XOO-------------------------- X;,1,50,5,9,-4,0,14,-64,0,3.2499999999999996,1.75,2.25,6.0,8.75
------------X-----OOOOO---OXXO---O-XOO-------------------------- X;,1,50,4,10,-6,0,18,-64,0,5.25,0.75,1.25,6.0,8.75
-----------X-O----OXOO----XXOO-----OOO----O--------------------- X;,1,50,4,10,-6,2,6,-64,0,3.6250000000000004,0.375,2.625,7.0,9.625
-----------O------OO-----XXOX-----OOO----OOOO------------------- X;,1,50,3,11,-8,1,6,-64,0,3.2499999999999996,1.75,1.25,6.0,8.75
--O--------O-O----OXOO----XXXO-----XOO-------------------------- X;,1,50,5,9,-4,1,10,-64,0,2.5000000000000004,0.5,2.5,8.0,8.5
-----------------OOX-----XOXX-----OOO----OOOO------------------- X;,1,50,4,10,-6,0,10,-64,0,2.75,0.75,0.25,10.0,8.75
----O------O-O----OXOO----XXXO-----XOO-------------------------- X;,1,50,5,9,-4,0,12,-64,0,2.5000000000000004,0.5,2.5,8.0,8.5
----------O-X-----OOXO----OXOO----OOOO-------------------------- X;,1,50,3,11,-8,0,18,-64,0,4.25,2.25,1.75,5.0,9.75
----------X-------XXOOO---XOXO----OOOO-------------------------- X;,1,50,5,9,-4,0,8,-64,0,1.4999999999999998,1.0,4.5,7.0,10.0
----------X-------XXOOO---XXOO-----OOO----O--------------------- X;,1,50,5,9,-4,0,8,-64,0,1.375,0.625,4.875,7.0,9.875
----------O------XOX------OXX-----OXO-----OOO-----O------------- X;,1,50,5,9,-4,0,12,-64,0,3.2499999999999996,1.25,1.25,8.0,9.25
-----------O-----XXO------XOX-----OOO-----OOO-----O------------- X;,1,50,4,10,-6,0,12,-64,0,2.25,1.75,2.75,6.0,8.75
--------O--------OXX------OXX-----OOO-----OOO-----O------------- X;,1,50,4,10,-6,0,20,-64,0,1.7500000000000002,0.25,1.25,10.0,8.75
---------OX-------OXOOO---XOXO-----XOO-------------------------- X;,1,50,5,9,-4,0,24,-64,0,1.375,0.625,5.875,6.0,8.875
-----------X------XXOO---OOOOO----OOOO-------------------------- X;,1,50,3,11,-8,4,10,-64,0,5.999999999999999,2.5,1.5,3.0,10.0
-----------X-----OOOOO----OXOO----OOOO-------------------------- X;,1,50,2,12,-10,0,12,-64,0,6.75,0.75,1.25,5.0,9.75
----------OX------OOOO----OXOO----OOOO-------------------------- X;,1,50,2,12,-10,0,12,-64,0,6.75,0.75,1.25,5.0,9.75
--O--------O------XXOO----XXOO----OOOO-------------------------- X;,1,50,4,10,-6,2,14,-64,0,1.7500000000000002,0.75,4.25,7.0,9.75
------------------XXO---OOOOO-----OOO-----OOO------------------- X;,1,50,2,12,-10,0,14,-64,0,6.25,0.25,1.75,5.0,9.75
---------O-X------OXOO----XOOO----OOOO-------------------------- X;,1,50,3,11,-8,0,34,-64,0,5.875000000000001,0.625,2.375,5.0,9.875
------------O----XOO------XOX----XOOO-----OO-------O------------ X;,1,50,4,10,-6,63,2,-64,0,2.75,1.75,1.75,6.0,8.25
----------X-X-----OXOOO---OXXO---O-XO--------------------------- X;,1,50,6,8,-2,0,4,-64,0,2.5000000000000004,1.5,2.0,7.0,8.0
-----------X-X----OOXO----XXOO-----OOOO------------------------- X;,1,50,5,9,-4,0,4,-64,0,2.25,0.75,1.25,8.0,8.75
----------X-X-----OXOO----OXXO---O-XOO-------------------------- X;,1,50,6,8,-2,1,6,-64,0,3.2499999999999996,1.75,1.25,6.0,8.75
--O-------O-X-----OXOO----OXXX---O-XO--------------------------- X;,1,50,6,8,-2,0,6,-64,0,2.25,0.75,1.25,7.0,7.75
----O-----X-O-----OXOO----OXXX---O-XO--------------------------- X;,1,50,6,8,-2,0,6,-64,0,2.75,0.25,1.75,7.0,7.75
---O------X-O-----OXOO----OXXX---O-XO--------------------------- X;,1,50,6,8,-2,0,6,-64,0,2.75,0.25,1.75,7.0,7.75
-----O----X-O-----OOOO----OXXX---O-XO--------------------------- X;,1,50,5,9,-4,0,6,-64,0,3.2499999999999996,0.75,2.25,7.0,7.75
----------X-X-----OXOO----OXXO---O-XO-O------------------------- X;,1,50,6,8,-2,0,6,-64,0,2.75,1.75,1.75,7.0,8.25
-----------X-X----OOXO----XXXO-----OO-O----O-------------------- X;,1,50,6,8,-2,0,8,-64,0,1.2500000000000002,0.75,0.25,10.0,8.75
-----------X-X----OOXO----XOXO-----OO-O------O------------------ X;,1,50,5,9,-4,0,12,-64,0,3.375,0.625,1.375,6.0,8.875
------------X-----OOX-----OOOOO--OXOO------O-------------------- X;,1,50,3,11,-8,3,4,-64,0,4.875000000000001,1.125,0.875,6.0,9.875
------------X-----OOX-----OXOX---OXOOO-----O-------------------- X;,1,50,5,9,-4,2,4,-64,0,1.375,0.625,4.375,6.0,10.875
------------X-----OOOO----OXOX---OXOO------O-------------------- X;,1,50,4,10,-6,0,6,-64,0,2.5000000000000004,2.5,1.5,5.0,10.0
-----------X-------XOO----XXXO-----OOOO-----OO------------------ X;,1,50,5,9,-4,1,8,-64,0,1.4999999999999998,0.5,0.5,11.0,10.0
-----O------O-----OOX-----OXXX---OXOO------O-------------------- X;,1,50,5,9,-4,0,8,-64,0,0.875,0.625,2.875,9.0,9.375
----O-------O-----OOO-----OXOX---OXOO------O-------------------- X;,1,50,3,11,-8,0,8,-64,0,2.3749999999999996,2.125,2.375,5.0,9.375
-----------X-------XOO----XXXOO----OOOO-----O------------------- X;,1,50,5,9,-4,1,12,-64,0,0.875,1.125,0.875,11.0,9.875
------------X-----OOX-O---OXXO---OXOO------O-------------------- X;,1,50,5,9,-4,0,12,-64,0,0.875,0.625,0.875,11.0,9.375
-----------XX-----OOOO----XOXO-----OO-O----O-------------------- X;,1,50,4,10,-6,0,6,-64,0,3.2499999999999996,2.25,2.25,6.0,9.25
-----------XX----O-XXO----OXXO-----OO-O----O-------------------- X;,1,50,6,8,-2,1,8,-64,0,0.6250000000000001,2.375,0.625,10.0,8.625
--O--------OX------XOO----XXXO-----OO-O----O-------------------- X;,1,50,5,9,-4,0,8,-64,0,0.6250000000000001,0.375,4.625,8.0,8.625
----O------XO------XOO----XXOO-----OO-O----O-------------------- X;,1,50,4,10,-6,0,12,-64,0,1.6249999999999998,0.375,4.625,6.0,8.625
-----------XX------XXO---OOOOO-----OO-O----O-------------------- X;,1,50,4,10,-6,0,12,-64,0,4.375,3.125,0.875,5.0,9.375
---O-------OO------OXO----XOXO-----OO-O----O-------------------- X;,1,50,3,11,-8,0,26,-64,0,2.625,0.375,1.625,8.0,8.625
--O--------OX------XOO----XXXO-----OOOO------------------------- X;,1,50,5,9,-4,0,8,-64,0,0.6250000000000001,0.375,2.625,10.0,8.625
