game,t,delta,late_t,early__sheaf_black_lambda2,early__sheaf_white_lambda2,early__sheaf_black_entropy,early__sheaf_white_entropy,early__sheaf_black_kerdim,early__sheaf_white_kerdim,early__sheaf_black_lambdamax,early__sheaf_white_lambdamax,early__n_legal_moves,early__rho,early__empty_count,late__sheaf_black_lambda2,late__sheaf_white_lambda2,late__sheaf_black_entropy,late__sheaf_white_entropy,late__sheaf_black_kerdim,late__sheaf_white_kerdim,late__sheaf_black_lambdamax,late__sheaf_white_lambdamax,late__n_legal_moves,late__rho,late__empty_count
18,53,1,54,0.40924361444111046,0.26206599035089817,3.931434059147704,3.880587077876059,128,128,10.209689674552285,10.442324903896832,7,0.890625,7,0.4091980097411181,0.26286678539583996,3.9250036477877477,3.8802336791265155,128,128,10.171534641669867,10.51226292206231,3,0.90625,6
18,54,1,55,0.4091980097411181,0.26286678539583996,3.9250036477877477,3.8802336791265155,128,128,10.171534641669867,10.51226292206231,3,0.90625,6,0.40982401711986216,0.21849041245300788,3.944004618039309,3.8565587091120874,128,128,10.743694450003613,10.362411832745567,5,0.921875,5
18,55,1,56,0.40982401711986216,0.21849041245300788,3.944004618039309,3.8565587091120874,128,128,10.743694450003613,10.362411832745567,5,0.921875,5,0.40739421803951625,0.2184906572641585,3.9320228404515634,3.8544849071234273,128,128,10.743133951378919,10.366783765234507,2,0.9375,4
18,56,1,57,0.40739421803951625,0.2184906572641585,3.9320228404515634,3.8544849071234273,128,128,10.743133951378919,10.366783765234507,2,0.9375,4,0.40999079396515264,0.21846278343307532,3.936981884763169,3.8570785236662757,128,128,10.750752722216179,10.33008774290178,3,0.953125,3
18,57,1,58,0.40999079396515264,0.21846278343307532,3.936981884763169,3.8570785236662757,128,128,10.750752722216179,10.33008774290178,3,0.953125,3,0.4079454739364499,0.22352842018217217,3.8738145015946785,3.896872746741163,128,128,10.675720949197284,10.774711523766655,1,0.96875,2
18,58,1,59,0.4079454739364499,0.22352842018217217,3.8738145015946785,3.896872746741163,128,128,10.675720949197284,10.774711523766655,1,0.96875,2,0.40795592262538444,0.2235283421227385,3.888388914736238,3.8716944118449717,128,128,10.677618737721545,10.724853633462464,1,0.984375,1
19,0,1,1,0.22284228446926463,0.22284228446926463,4.021336224918118,4.021336224918118,128,128,10.958585790768575,10.958585790768575,4,0.0625,60,0.25748156809636663,0.25748156809636663,4.029356495951916,4.010940190227546,128,128,10.939873546284257,10.939873546284257,3,0.078125,59
19,1,1,2,0.25748156809636663,0.25748156809636663,4.029356495951916,4.010940190227546,128,128,10.939873546284257,10.939873546284257,3,0.078125,59,0.2748877019097615,0.2748877019097615,4.019248227840443,4.019248227840443,128,128,10.937250040725218,10.937250040725218,5,0.09375,58
19,2,1,3,0.2748877019097615,0.2748877019097615,4.019248227840443,4.019248227840443,128,128,10.937250040725218,10.937250040725218,5,0.09375,58,0.2951564910051586,0.2951564910051586,4.026793722300214,4.008910314000422,128,128,10.927270362892845,10.927270362892845,4,0.109375,57
19,3,1,4,0.2951564910051586,0.2951564910051586,4.026793722300214,4.008910314000422,128,128,10.927270362892845,10.927270362892845,4,0.109375,57,0.30706569929120314,0.30706569929120314,4.017797433704422,4.018342908618234,128,128,10.926986950954378,10.926986950954378,7,0.125,56
19,4,1,5,0.30706569929120314,0.30706569929120314,4.017797433704422,4.018342908618234,128,128,10.926986950954378,10.926986950954378,7,0.125,56,0.3254753626288145,0.3254753626288145,4.024637654955827,4.007746165711162,128,128,10.903808236694815,10.903808236694815,6,0.140625,55
19,5,1,6,0.3254753626288145,0.3254753626288145,4.024637654955827,4.007746165711162,128,128,10.903808236694815,10.903808236694815,6,0.140625,55,0.3615197710392436,0.36151977103923516,4.010389288806598,4.0216727246542,128,128,10.87125385551367,10.871253855513695,6,0.15625,54
19,6,1,7,0.3615197710392436,0.36151977103923516,4.010389288806598,4.0216727246542,128,128,10.87125385551367,10.871253855513695,6,0.15625,54,0.3716238471739407,0.3716238471739407,4.017460943650856,4.0119961550088625,128,128,10.867500430147723,10.867500430147723,9,0.171875,53
19,7,1,8,0.3716238471739407,0.3716238471739407,4.017460943650856,4.0119961550088625,128,128,10.867500430147723,10.867500430147723,9,0.171875,53,0.42356571275546023,0.42356571275546023,4.0080326804024935,4.020125201412533,128,128,10.737621823130684,10.737621823130684,12,0.1875,52
19,8,1,9,0.42356571275546023,0.42356571275546023,4.0080326804024935,4.020125201412533,128,128,10.737621823130684,10.737621823130684,12,0.1875,52,0.48639757911781223,0.48639757911781223,4.013712106710751,4.009369921183649,128,128,10.679571137965874,10.679571137965874,9,0.203125,51
19,9,1,10,0.48639757911781223,0.48639757911781223,4.013712106710751,4.009369921183649,128,128,10.679571137965874,10.679571137965874,9,0.203125,51,0.4984226941669311,0.4984226941669311,4.000501886128168,4.024012660690406,128,128,10.677282987126425,10.677282987126425,11,0.21875,50
19,10,1,11,0.4984226941669311,0.4984226941669311,4.000501886128168,4.024012660690406,128,128,10.677282987126425,10.677282987126425,11,0.21875,50,0.501493187205622,0.501493187205622,4.013940090245465,4.010624746829222,128,128,10.674471142982279,10.674471142982279,8,0.234375,49
19,11,1,12,0.501493187205622,0.501493187205622,4.013940090245465,4.010624746829222,128,128,10.674471142982279,10.674471142982279,8,0.234375,49,0.5358966336299852,0.5358966336299852,3.989973070540523,4.031896677730545,128,128,10.509150122366847,10.509150122366847,10,0.25,48
19,12,1,13,0.5358966336299852,0.5358966336299852,3.989973070540523,4.031896677730545,128,128,10.509150122366847,10.509150122366847,10,0.25,48,0.536154455247333,0.536154455247333,4.00283122769758,4.018007686179577,128,128,10.509124321925059,10.509124321925059,11,0.265625,47
19,13,1,14,0.536154455247333,0.536154455247333,4.00283122769758,4.018007686179577,128,128,10.509124321925059,10.509124321925059,11,0.265625,47,0.5362759703176628,0.5362759703176628,3.994160753888073,4.024356919554327,128,128,10.509084560775337,10.509084560775337,14,0.28125,46
19,14,1,15,0.5362759703176628,0.5362759703176628,3.994160753888073,4.024356919554327,128,128,10.509084560775337,10.509084560775337,14,0.28125,46,0.6878095946089018,0.6878095946088968,4.009163882242189,4.013660967968156,128,128,10.30432732074928,10.323983031971393,12,0.296875,45
19,15,1,16,0.6878095946089018,0.6878095946088968,4.009163882242189,4.013660967968156,128,128,10.30432732074928,10.323983031971393,12,0.296875,45,0.6968392060481725,0.6968392060481773,4.001970010267307,4.02103590008547,128,128,10.220762351834404,10.34269818380829,12,0.3125,44
19,16,1,17,0.6968392060481725,0.6968392060481773,4.001970010267307,4.02103590008547,128,128,10.220762351834404,10.34269818380829,12,0.3125,44,0.6968405355293399,0.6968405355293386,4.010457138755649,4.013818557219519,128,128,10.22075781991283,10.220757819912821,12,0.328125,43
19,17,1,18,0.6968405355293399,0.6968405355293386,4.010457138755649,4.013818557219519,128,128,10.22075781991283,10.220757819912821,12,0.328125,43,0.723014938280424,0.7230149382804307,3.997988449558278,4.023253106159101,128,128,10.205933434252298,10.528532218815178,10,0.34375,42
19,18,1,19,0.723014938280424,0.7230149382804307,3.997988449558278,4.023253106159101,128,128,10.205933434252298,10.528532218815178,10,0.34375,42,0.7230171015956519,0.7230171015956541,4.004505776001398,4.011776368361723,128,128,10.205933428146187,10.48898175374651,16,0.359375,41
19,19,1,20,0.7230171015956519,0.7230171015956541,4.004505776001398,4.011776368361723,128,128,10.205933428146187,10.48898175374651,16,0.359375,41,0.7231673522891636,0.7231673522891615,3.994594498277153,4.019436381856073,128,128,10.205932634243432,10.628371761166129,8,0.375,40
19,20,1,21,0.7231673522891636,0.7231673522891615,3.994594498277153,4.019436381856073,128,128,10.205932634243432,10.628371761166129,8,0.375,40,0.7247153512912903,0.7247153512912982,4.006352978978697,4.003602293875428,128,128,10.185269408273639,10.606558734970132,15,0.390625,39
19,21,1,22,0.7247153512912903,0.7247153512912982,4.006352978978697,4.003602293875428,128,128,10.185269408273639,10.606558734970132,15,0.390625,39,0.7247153512912966,0.724715351291296,4.000347263694968,4.011392204557934,128,128,10.185269408273635,10.633712040992934,10,0.40625,38
19,22,1,23,0.7247153512912966,0.724715351291296,4.000347263694968,4.011392204557934,128,128,10.185269408273635,10.633712040992934,10,0.40625,38,0.7415400551494365,0.7415400551494301,4.009161870650241,3.9993055847291643,128,128,10.028987778217973,10.528824443069457,15,0.421875,37
19,23,1,24,0.7415400551494365,0.7415400551494301,4.009161870650241,3.9993055847291643,128,128,10.028987778217973,10.528824443069457,15,0.421875,37,0.7268697930718077,0.7416526897886673,4.000445744790946,4.00208828340865,128,128,10.028712011469992,10.529656986459996,12,0.4375,36
19,24,1,25,0.7268697930718077,0.7416526897886673,4.000445744790946,4.00208828340865,128,128,10.028712011469992,10.529656986459996,12,0.4375,36,0.7416526897886646,0.7416526897886604,4.008855627397146,3.9904093418098707,128,128,10.334585957108228,10.315045078826602,14,0.453125,35
19,25,1,26,0.7416526897886646,0.7416526897886604,4.008855627397146,3.9904093418098707,128,128,10.334585957108228,10.315045078826602,14,0.453125,35,0.7861513438894245,0.9479756468846936,3.998705146107497,3.9975424117264264,128,128,10.321506534077942,10.347284662488562,14,0.46875,34
19,26,1,27,0.7861513438894245,0.9479756468846936,3.998705146107497,3.9975424117264264,128,128,10.321506534077942,10.347284662488562,14,0.46875,34,0.8034683009366226,0.9037907850181485,4.002915823702835,3.990560796594415,128,128,10.325633013818084,10.071272240356254,11,0.484375,33
19,27,1,28,0.8034683009366226,0.9037907850181485,4.002915823702835,3.990560796594415,128,128,10.325633013818084,10.071272240356254,11,0.484375,33,0.8034683009366239,0.9806200130208498,3.988324621848592,4.000226715897676,128,128,10.293507864785878,10.071272240356254,16,0.5,32
19,28,1,29,0.8034683009366239,0.9806200130208498,3.988324621848592,4.000226715897676,128,128,10.293507864785878,10.071272240356254,16,0.5,32,0.944927526704154,0.7717147540636158,4.001005283424627,3.9830208734305197,128,128,10.720396600031496,9.73381014856773,9,0.515625,31
19,29,1,30,0.944927526704154,0.7717147540636158,4.001005283424627,3.9830208734305197,128,128,10.720396600031496,9.73381014856773,9,0.515625,31,0.9182123568787998,0.7916947195164314,3.9905130742174575,3.9884290492756915,128,128,10.665690375567323,9.866652028291373,16,0.53125,30
19,30,1,31,0.9182123568787998,0.7916947195164314,3.9905130742174575,3.9884290492756915,128,128,10.665690375567323,9.866652028291373,16,0.53125,30,0.9182123568787988,0.6045699755795727,4.002336994958611,3.9758189575511773,128,128,10.792304501744884,9.866652028291371,10,0.546875,29
19,31,1,32,0.9182123568787988,0.6045699755795727,4.002336994958611,3.9758189575511773,128,128,10.792304501744884,9.866652028291371,10,0.546875,29,0.8270385389075801,0.6948605348090027,3.9866583155262716,3.9854145762415643,128,128,10.766737892547223,10.36656780274835,17,0.5625,28
19,32,1,33,0.8270385389075801,0.6948605348090027,3.9866583155262716,3.9854145762415643,128,128,10.766737892547223,10.36656780274835,17,0.5625,28,0.8452219536469687,0.6322967140802733,3.995801010727833,3.977705203636081,128,128,10.794707230744105,10.067000124423878,10,0.578125,27
19,33,1,34,0.8452219536469687,0.6322967140802733,3.995801010727833,3.977705203636081,128,128,10.794707230744105,10.067000124423878,10,0.578125,27,0.8420229697489978,0.8585702391747361,3.9806952971592073,3.989942042828188,128,128,10.769147265791549,10.269250424882676,17,0.59375,26
19,34,1,35,0.8420229697489978,0.8585702391747361,3.9806952971592073,3.989942042828188,128,128,10.769147265791549,10.269250424882676,17,0.59375,26,0.8420355725780222,0.789724161180694,3.98787540641825,3.976321320973854,128,128,10.784039899087048,10.234390661664637,11,0.609375,25
19,35,1,36,0.8420355725780222,0.789724161180694,3.98787540641825,3.976321320973854,128,128,10.784039899087048,10.234390661664637,11,0.609375,25,0.8349735940043975,0.9916645461286496,3.972589463932242,3.9870180846493417,128,128,10.772908171090673,10.76352014115509,15,0.625,24
19,36,1,37,0.8349735940043975,0.9916645461286496,3.972589463932242,3.9870180846493417,128,128,10.772908171090673,10.76352014115509,15,0.625,24,0.8349829003645601,0.2843174990877379,3.9820584917923973,3.960860108256252,128,128,10.775771832194021,10.759892742401393,10,0.640625,23
19,37,1,38,0.8349829003645601,0.2843174990877379,3.9820584917923973,3.960860108256252,128,128,10.775771832194021,10.759892742401393,10,0.640625,23,0.7783010992161488,0.2843223050693264,3.964716822669192,3.970865150309846,128,128,10.594605327658474,10.92260869798594,14,0.65625,22
19,38,1,39,0.7783010992161488,0.2843223050693264,3.964716822669192,3.970865150309846,128,128,10.594605327658474,10.92260869798594,14,0.65625,22,0.7928616307470339,0.28432202284737884,3.966492497258427,3.963425564828378,128,128,10.69904337843202,10.764879152669378,8,0.671875,21
19,39,1,40,0.7928616307470339,0.28432202284737884,3.966492497258427,3.963425564828378,128,128,10.69904337843202,10.764879152669378,8,0.671875,21,0.6428260183120595,0.28432679543538003,3.9519142966804193,3.972950695828465,128,128,10.243966096618971,10.942785196881808,11,0.6875,20
19,40,1,41,0.6428260183120595,0.28432679543538003,3.9519142966804193,3.972950695828465,128,128,10.243966096618971,10.942785196881808,11,0.6875,20,0.8289287259286119,0.22812710036507733,3.9770347216156248,3.944067387401568,128,128,10.494432672482173,9.985462931232776,9,0.703125,19
19,41,1,42,0.8289287259286119,0.22812710036507733,3.9770347216156248,3.944067387401568,128,128,10.494432672482173,9.985462931232776,9,0.703125,19,0.7932622925266511,0.22905486859718358,3.9582667217830023,3.950480955957813,128,128,10.17523858161407,10.324311548685287,10,0.71875,18
19,42,1,43,0.7932622925266511,0.22905486859718358,3.9582667217830023,3.950480955957813,128,128,10.17523858161407,10.324311548685287,10,0.71875,18,0.7936953629749862,0.22905482112697362,3.978792961371066,3.9264893814130017,128,128,10.17660178482304,10.295526271143787,8,0.734375,17
19,43,1,44,0.7936953629749862,0.22905482112697362,3.978792961371066,3.9264893814130017,128,128,10.17660178482304,10.295526271143787,8,0.734375,17,0.773291431453477,0.2320025264044007,3.9717850748277477,3.92803870528846,128,128,10.15794090873309,10.334237760169362,9,0.75,16
19,44,1,45,0.773291431453477,0.2320025264044007,3.9717850748277477,3.92803870528846,128,128,10.15794090873309,10.334237760169362,9,0.75,16,0.7687520152605352,0.19218800381513357,3.9841132585232986,3.914387023245462,128,128,10.34089519645913,9.634703271893358,7,0.765625,15
19,45,1,46,0.7687520152605352,0.19218800381513357,3.9841132585232986,3.914387023245462,128,128,10.34089519645913,9.634703271893358,7,0.765625,15,0.6601789167526774,0.1921880888009218,3.9602737196499724,3.9230018791235444,128,128,10.299499909925814,9.83996472852109,8,0.78125,14
19,46,1,47,0.6601789167526774,0.1921880888009218,3.9602737196499724,3.9230018791235444,128,128,10.299499909925814,9.83996472852109,8,0.78125,14,0.6601789167526774,0.16671370242372063,3.9670472477103638,3.909105079748218,128,128,10.852023316147893,9.839964728521087,7,0.796875,13
19,47,1,48,0.6601789167526774,0.16671370242372063,3.9670472477103638,3.909105079748218,128,128,10.852023316147893,9.839964728521087,7,0.796875,13,0.6586563719200215,0.17929210933609824,3.9510505107513736,3.91461139130824,128,128,10.486837823688528,10.219169229386033,7,0.8125,12
19,48,1,49,0.6586563719200215,0.17929210933609824,3.9510505107513736,3.91461139130824,128,128,10.486837823688528,10.219169229386033,7,0.8125,12,0.6734945352900809,0.1728561769476282,3.9561213617969364,3.9089653317948034,128,128,10.859559411860873,9.888835495877778,6,0.828125,11
19,49,1,50,0.6734945352900809,0.1728561769476282,3.9561213617969364,3.9089653317948034,128,128,10.859559411860873,9.888835495877778,6,0.828125,11,0.5679817501032074,0.17285619277819805,3.9431420504049,3.908297335777315,128,128,10.858811253926168,9.992568157219376,7,0.84375,10
19,50,1,51,0.5679817501032074,0.17285619277819805,3.9431420504049,3.908297335777315,128,128,10.858811253926168,9.992568157219376,7,0.84375,10,0.5679817520506818,0.17027597790503085,3.9569470167300174,3.8835659080016174,128,128,10.863874642851167,9.989973680828445,5,0.859375,9
19,51,1,52,0.5679817520506818,0.17027597790503085,3.9569470167300174,3.8835659080016174,128,128,10.863874642851167,9.989973680828445,5,0.859375,9,0.3846114509036681,0.17030568397259385,3.9404161584219715,3.880905434131666,128,128,10.801400685149318,10.297201956662482,6,0.875,8
19,52,1,53,0.3846114509036681,0.17030568397259385,3.9404161584219715,3.880905434131666,128,128,10.801400685149318,10.297201956662482,6,0.875,8,0.5251599249224057,0.17030529803153752,3.9449905008442103,3.8728915202992384,128,128,10.810062246228508,10.287083897449897,4,0.890625,7
19,53,1,54,0.5251599249224057,0.17030529803153752,3.9449905008442103,3.8728915202992384,128,128,10.810062246228508,10.287083897449897,4,0.890625,7,0.3070405251982437,0.1703056166524993,3.9228730840716333,3.8759903517196066,128,128,10.805593617685346,10.337713646596713,6,0.90625,6
19,54,1,55,0.3070405251982437,0.1703056166524993,3.9228730840716333,3.8759903517196066,128,128,10.805593617685346,10.337713646596713,6,0.90625,6,0.3070405327436705,0.1697302741386399,3.9215544531747577,3.8693900128250918,128,128,11.019100254377355,10.33568634160261,3,0.921875,5
19,55,1,56,0.3070405327436705,0.1697302741386399,3.9215544531747577,3.8693900128250918,128,128,11.019100254377355,10.33568634160261,3,0.921875,5,0.307035038104569,0.17622995464028668,3.911701772987008,3.872142009494671,128,128,10.843960949457038,10.777451948156033,4,0.9375,4
19,56,1,57,0.307035038104569,0.17622995464028668,3.911701772987008,3.872142009494671,128,128,10.843960949457038,10.777451948156033,4,0.9375,4,0.3070496007796292,0.17622995390443663,3.9396727213426512,3.8329521202766474,128,128,10.844181023189508,10.732736839616571,1,0.953125,3
19,57,1,58,0.3070496007796292,0.17622995390443663,3.9396727213426512,3.8329521202766474,128,128,10.844181023189508,10.732736839616571,1,0.953125,3,0.30680229303582546,0.1763378302572498,3.9349832791908317,3.8389528273849898,128,128,10.691626707648734,10.74269744086076,2,0.96875,2
19,58,1,59,0.30680229303582546,0.1763378302572498,3.9349832791908317,3.8389528273849898,128,128,10.691626707648734,10.74269744086076,2,0.96875,2,0.30680923544784094,0.16129406101659163,3.9555689667672502,3.8065350882066973,128,128,10.748327033411199,10.353340859432773,1,0.984375,1
20,0,1,1,0.22284228446926463,0.22284228446926463,4.021336224918118,4.021336224918118,128,128,10.958585790768575,10.958585790768575,4,0.0625,60,0.25748156809636663,0.25748156809636663,4.029356495951916,4.010940190227546,128,128,10.939873546284257,10.939873546284257,3,0.078125,59
20,1,1,2,0.25748156809636663,0.25748156809636663,4.029356495951916,4.010940190227546,128,128,10.939873546284257,10.939873546284257,3,0.078125,59,0.2748877019097615,0.2748877019097615,4.019248227840443,4.019248227840443,128,128,10.937250040725218,10.937250040725218,5,0.09375,58
20,2,1,3,0.2748877019097615,0.2748877019097615,4.019248227840443,4.019248227840443,128,128,10.937250040725218,10.937250040725218,5,0.09375,58,0.2929037588640346,0.2929037588640346,4.032399360616876,4.002697179739543,128,128,10.925952241961587,10.925952241961587,3,0.109375,57
20,3,1,4,0.2929037588640346,0.2929037588640346,4.032399360616876,4.002697179739543,128,128,10.925952241961587,10.925952241961587,3,0.109375,57,0.31191711219521545,0.31191711219521856,4.0234150757577565,4.01164508922584,128,128,10.910789933096364,10.910789933096376,5,0.125,56
20,4,1,5,0.31191711219521545,0.31191711219521856,4.0234150757577565,4.01164508922584,128,128,10.910789933096364,10.910789933096376,5,0.125,56,0.3498878502461753,0.3498878502461763,4.030525511483006,4.001951766957332,128,128,10.876496236107254,10.876496236107275,3,0.140625,55
20,5,1,6,0.3498878502461753,0.3498878502461763,4.030525511483006,4.001951766957332,128,128,10.876496236107254,10.876496236107275,3,0.140625,55,0.371469892941365,0.3714698929413764,4.0160920704156355,4.017494073578926,128,128,10.858403065887977,10.858403065887982,7,0.15625,54
20,6,1,7,0.371469892941365,0.3714698929413764,4.0160920704156355,4.017494073578926,128,128,10.858403065887977,10.858403065887982,7,0.15625,54,0.3719865824414133,0.371986582441416,4.025768975159073,4.009395415069741,128,128,10.858402735649722,10.858402735649715,5,0.171875,53
20,7,1,8,0.3719865824414133,0.371986582441416,4.025768975159073,4.009395415069741,128,128,10.858402735649722,10.858402735649715,5,0.171875,53,0.379408210540167,0.3794082105401587,4.01271128905479,4.0238620507126495,128,128,10.85683719116521,10.856837191165202,7,0.1875,52
20,8,1,9,0.379408210540167,0.3794082105401587,4.01271128905479,4.0238620507126495,128,128,10.85683719116521,10.856837191165202,7,0.1875,52,0.4256783153968888,0.4256783153968733,4.025607116367905,4.0095921401350605,128,128,10.730592718785491,10.730592718785516,6,0.203125,51
20,9,1,10,0.4256783153968888,0.4256783153968733,4.025607116367905,4.0095921401350605,128,128,10.730592718785491,10.730592718785516,6,0.203125,51,0.5676404889866888,0.5676404889866948,4.017505260269106,4.018625246822845,128,128,10.730434404494105,10.73043440449408,9,0.21875,50
20,10,1,11,0.5676404889866888,0.5676404889866948,4.017505260269106,4.018625246822845,128,128,10.730434404494105,10.73043440449408,9,0.21875,50,0.5680939923929277,0.5680939923929418,4.022956849344731,4.008651181464356,128,128,10.730331434186285,10.730331434186283,4,0.234375,49
20,11,1,12,0.5680939923929277,0.5680939923929418,4.022956849344731,4.008651181464356,128,128,10.730331434186285,10.730331434186283,4,0.234375,49,0.5684053066692456,0.5684053066692548,4.002040672473092,4.026394530254418,128,128,10.730287342473506,10.730287342473524,9,0.25,48
20,12,1,13,0.5684053066692456,0.5684053066692548,4.002040672473092,4.026394530254418,128,128,10.730287342473506,10.730287342473524,9,0.25,48,0.5684055576843767,0.5684055576843786,4.0087998814538155,4.014715005756322,128,128,10.73028728428162,10.730287284281626,10,0.265625,47
20,13,1,14,0.5684055576843767,0.5684055576843786,4.0087998814538155,4.014715005756322,128,128,10.73028728428162,10.730287284281626,10,0.265625,47,0.5717883158715559,0.5717883158715609,3.998741705338327,4.019493026517662,128,128,10.71182009237882,10.711820092378824,10,0.28125,46
20,14,1,15,0.5717883158715559,0.5717883158715609,3.998741705338327,4.019493026517662,128,128,10.71182009237882,10.711820092378824,10,0.28125,46,0.5907139913317183,0.5907139913317044,4.007024322405591,4.011868141114679,128,128,10.687997656968285,10.687997656968275,9,0.296875,45
20,15,1,16,0.5907139913317183,0.5907139913317044,4.007024322405591,4.011868141114679,128,128,10.687997656968285,10.687997656968275,9,0.296875,45,0.5907145680687216,0.5907145680687397,3.9985532171954734,4.018657119966479,128,128,10.68799722078089,10.687997220780888,11,0.3125,44
20,16,1,17,0.5907145680687216,0.5907145680687397,3.9985532171954734,4.018657119966479,128,128,10.68799722078089,10.687997220780888,11,0.3125,44,0.5907145996489727,0.5907145996489799,4.0023209502059585,4.005079468477878,128,128,10.687997220559689,10.687997220559682,8,0.328125,43
20,17,1,18,0.5907145996489727,0.5907145996489799,4.0023209502059585,4.005079468477878,128,128,10.687997220559689,10.687997220559682,8,0.328125,43,0.5918615494668913,0.5918615494669004,3.9858281485984897,4.017210226821776,128,128,10.687831533230186,10.687831533230193,12,0.34375,42
20,18,1,19,0.5918615494668913,0.5918615494669004,3.9858281485984897,4.017210226821776,128,128,10.687831533230186,10.687831533230193,12,0.34375,42,0.6238877932223694,0.6238877932223689,4.00204087882469,3.998507169948833,128,128,10.575781709042275,10.575781709042257,10,0.359375,41
20,19,1,20,0.6238877932223694,0.6238877932223689,4.00204087882469,3.998507169948833,128,128,10.575781709042275,10.575781709042257,10,0.359375,41,0.7000737548171079,0.7548175142325538,3.993261406803369,4.004743641167894,128,128,10.357983257486413,10.357983257486435,14,0.375,40
20,20,1,21,0.7000737548171079,0.7548175142325538,3.993261406803369,4.004743641167894,128,128,10.357983257486413,10.357983257486435,14,0.375,40,0.7000737548171078,0.5820639628560501,3.9987500552813673,3.987448241570935,128,128,10.357951220741624,10.357951220741601,7,0.390625,39
20,21,1,22,0.7000737548171078,0.5820639628560501,3.9987500552813673,3.987448241570935,128,128,10.357951220741624,10.357951220741601,7,0.390625,39,0.699823018939286,0.5922933617766952,3.973424293911269,4.008564177158061,128,128,10.357951220266543,10.595721739073545,12,0.40625,38
20,22,1,23,0.699823018939286,0.5922933617766952,3.973424293911269,4.008564177158061,128,128,10.357951220266543,10.595721739073545,12,0.40625,38,0.6998230189392863,0.5673527778960544,3.980119298846832,3.9971770150873045,128,128,10.352998761656087,10.595721739073529,5,0.421875,37
20,23,1,24,0.6998230189392863,0.5673527778960544,3.980119298846832,3.9971770150873045,128,128,10.352998761656087,10.595721739073529,5,0.421875,37,0.6992406931259186,0.5678544352114435,3.971671073193927,4.001784558164818,128,128,10.215613114552763,10.70072791112706,11,0.4375,36
20,24,1,25,0.6992406931259186,0.5678544352114435,3.971671073193927,4.001784558164818,128,128,10.215613114552763,10.70072791112706,11,0.4375,36,0.6999667590785211,0.49709743636876974,3.9879313345423983,3.976568920407031,128,128,10.54442746639191,10.57613371549446,5,0.453125,35
20,25,1,26,0.6999667590785211,0.49709743636876974,3.9879313345423983,3.976568920407031,128,128,10.54442746639191,10.57613371549446,5,0.453125,35,0.6390537329043985,0.6546174368972798,3.974636491681449,3.9878422945182987,128,128,10.539892814369766,10.65220838800084,12,0.46875,34
20,26,1,27,0.6390537329043985,0.6546174368972798,3.974636491681449,3.9878422945182987,128,128,10.539892814369766,10.65220838800084,12,0.46875,34,0.6393291397083112,0.43343916154698503,3.9735214164503967,3.975744148607457,128,128,10.545949618723409,10.576133715494453,5,0.484375,33
20,27,1,28,0.6393291397083112,0.43343916154698503,3.9735214164503967,3.975744148607457,128,128,10.545949618723409,10.576133715494453,5,0.484375,33,0.5190090084199381,0.8009939017329896,3.9365372291113996,4.006142418476768,128,128,10.384490387880062,10.57761409760504,11,0.5,32
